batting_team,bowling_team,venue,runs_left,ball_left,wicket_left,crr,rrr,result
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,49,27,6,7.94,10.89,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,47,26,6,7.98,10.85,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,43,25,6,8.15,10.32,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,43,24,6,8.06,10.75,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,42,23,6,8.04,10.96,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,41,22,6,8.02,11.18,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,40,21,6,8.0,11.43,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,39,20,6,7.98,11.7,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,35,19,6,8.14,11.05,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,34,18,6,8.12,11.33,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,30,17,6,8.27,10.59,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,30,16,6,8.19,11.25,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,29,15,6,8.17,11.6,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,28,14,6,8.15,12.0,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,24,13,6,8.3,11.08,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,23,12,6,8.28,11.5,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,23,11,5,8.2,12.55,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,19,10,5,8.35,11.4,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,18,9,5,8.32,12.0,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,18,8,5,8.25,13.5,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,12,7,5,8.5,10.29,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,12,6,5,8.42,12.0,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,12,5,4,8.35,14.4,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,8,4,4,8.48,12.0,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,4,3,4,8.62,8.0,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,3,2,4,8.59,9.0,1
Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,-1,1,4,8.72,-6.0,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,137,119,10,6.0,6.91,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,136,118,10,6.0,6.92,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,132,117,10,12.0,6.77,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,132,116,10,9.0,6.83,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,131,115,10,8.4,6.83,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,131,114,10,7.0,6.89,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,130,113,10,6.86,6.9,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,129,112,10,6.75,6.91,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,128,111,10,6.67,6.92,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,128,110,10,6.0,6.98,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,128,109,10,5.45,7.05,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,122,108,10,8.0,6.78,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,122,107,10,7.38,6.84,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,121,106,10,7.29,6.85,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,120,105,10,7.2,6.86,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,119,104,10,7.12,6.87,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,119,103,10,6.71,6.93,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,119,102,10,6.33,7.0,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,115,101,10,7.26,6.83,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,111,100,10,8.1,6.66,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,107,99,10,8.86,6.48,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,106,98,10,8.73,6.49,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,105,97,10,8.61,6.49,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,104,96,10,8.5,6.5,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,102,95,10,8.64,6.44,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,101,94,10,8.54,6.45,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,101,93,10,8.22,6.52,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,101,92,10,7.93,6.59,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,100,91,10,7.86,6.59,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,98,90,10,8.0,6.53,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,97,89,10,7.94,6.54,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,97,88,9,7.69,6.61,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,95,87,9,7.82,6.55,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,94,86,9,7.76,6.56,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,94,85,9,7.54,6.64,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,90,84,9,8.0,6.43,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,89,83,9,7.95,6.43,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,88,82,9,7.89,6.44,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,87,81,9,7.85,6.44,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,86,80,9,7.8,6.45,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,85,79,9,7.76,6.46,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,85,78,8,7.57,6.54,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,84,77,8,7.53,6.55,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,84,76,8,7.36,6.63,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,83,75,8,7.33,6.64,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,83,74,8,7.17,6.73,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,82,73,8,7.15,6.74,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,81,72,8,7.12,6.75,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,80,71,8,7.1,6.76,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,79,70,8,7.08,6.77,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,78,69,8,7.06,6.78,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,77,68,8,7.04,6.79,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,77,67,8,6.91,6.9,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,77,66,8,6.78,7.0,1
Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,76,65,8,6.76,7.02,1
